early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,BRBR,BELLRING BRANDS INC,RUSSELL2000,Consumer Staples,78.34,82.0,early_transition,61.8,bullish_above_signal_proxy,100.0,55.25,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
1437,EVI,EVI INDUSTRIES INC,RUSSELL2000,Industrials,35.34,15.0,bearish_transition,49.8,bullish_below_zero_proxy,40.17,42.28,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1438,ALEC,ALECTOR INC,NASDAQ+RUSSELL2000,Health Care,35.29,15.0,bearish_transition,49.8,bullish_below_zero_proxy,39.54,43.16,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1439,CCRN,CROSS COUNTRY HEALTHCARE INC,NASDAQ+RUSSELL2000,Health Care,35.25,72.0,confirmed_bullish_trend,22.75,bearish_proxy,47.14,44.68,12.88,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,EMA extension 2.7 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
1440,FCAP,FIRST CAPITAL INC,NASDAQ+RUSSELL2000,Financials,35.24,35.0,mixed_sideways,25.0,bearish_proxy,40.47,42.34,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1441,ZGN,ERMENEGILDO ZEGNA NV,RUSSELL2000,Consumer Discretionary,35.14,35.0,mixed_sideways,25.0,bearish_proxy,40.16,42.28,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1442,IMXI,INTERNATIONAL MONEY EXPRESS INC,NASDAQ+RUSSELL2000,Financials,35.13,15.0,bearish_transition,49.8,bullish_below_zero_proxy,39.52,42.15,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1443,ASIX,ADVANSIX INC,RUSSELL2000,Materials,35.1,15.0,bearish_transition,49.8,bullish_below_zero_proxy,39.44,42.14,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1444,MYRG,MYR GROUP INC,NASDAQ+NASDAQ500+RUSSELL2000,Industrials,35.08,35.0,mixed_sideways,25.0,bearish_proxy,39.97,42.24,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1445,RLMD,RELMADA THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,35.04,15.0,bearish_transition,25.0,bearish_proxy,57.59,46.77,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1446,TALO,TALOS ENERGY INC,RUSSELL2000,Energy,35.02,15.0,bearish_transition,49.8,bullish_below_zero_proxy,39.2,42.09,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1447,CABA,CABALETTA BIO INC,NASDAQ+RUSSELL2000,Health Care,35.0,15.0,bearish_transition,49.8,bullish_below_zero_proxy,38.66,42.98,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1448,IHRT,IHEARTMEDIA INC CLASS A,NASDAQ+RUSSELL2000,Communication,34.98,15.0,bearish_transition,49.8,bullish_below_zero_proxy,39.05,42.06,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1449,SYNA,SYNAPTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,34.97,35.0,mixed_sideways,25.0,bearish_proxy,39.64,42.18,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1450,BBW,BUILD A BEAR WORKSHOP INC,RUSSELL2000,Consumer Discretionary,34.96,15.0,bearish_transition,49.8,bullish_below_zero_proxy,39.01,42.05,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1451,INR,INFINITY NATURAL RESOURCES INC CLA,RUSSELL2000,Energy,34.95,15.0,bearish_transition,49.8,bullish_below_zero_proxy,38.96,42.04,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1452,BHE,BENCHMARK ELECTRONICS INC,RUSSELL2000,Information Technology,34.9,35.0,mixed_sideways,25.0,bearish_proxy,39.42,42.13,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1453,GEVO,GEVO INC,NASDAQ+RUSSELL2000,Energy,34.86,15.0,bearish_transition,49.8,bullish_below_zero_proxy,38.69,41.99,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1454,ADV,ADVANTAGE SOLUTIONS INC CLASS A,NASDAQ+RUSSELL2000,Communication,34.8,35.0,mixed_sideways,25.0,bearish_proxy,39.11,42.07,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1455,PLAB,PHOTRONICS INC,NASDAQ+RUSSELL2000,Information Technology,34.77,15.0,bearish_transition,49.8,bullish_below_zero_proxy,38.44,41.94,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1456,PWP,PERELLA WEINBERG PARTNERS CLASS A,NASDAQ+RUSSELL2000,Financials,34.76,15.0,bearish_transition,49.8,bullish_below_zero_proxy,38.41,41.93,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1457,HRTX,HERON THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,34.71,15.0,bearish_transition,49.8,bullish_below_zero_proxy,37.81,42.81,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1458,TMDX,TRANSMEDICS GROUP INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,34.59,15.0,bearish_transition,49.8,bullish_below_zero_proxy,37.42,42.73,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1459,CDZI,CADIZ INC,NASDAQ+RUSSELL2000,Utilities,34.46,15.0,bearish_transition,49.8,bullish_below_zero_proxy,37.03,42.66,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1460,OKUR,ONKURE THERAPEUTICS INC CLASS A,NASDAQ+RUSSELL2000,Health Care,34.45,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,41.41,43.53,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1461,RENT,RENT THE RUNWAY INC CLASS A,NASDAQ+RUSSELL2000,Consumer Discretionary,34.39,15.0,bearish_transition,49.8,bullish_below_zero_proxy,37.29,41.71,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1462,TMHC,TAYLOR MORRISON HOME CORP,RUSSELL2000,Consumer Discretionary,34.37,72.0,confirmed_bullish_trend,22.75,bearish_proxy,49.15,44.08,14.28,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,EMA extension 3.1 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
1463,SBET,SHARPLINK INC,NASDAQ+RUSSELL2000,Consumer Discretionary,34.32,15.0,bearish_transition,49.8,bullish_below_zero_proxy,37.08,41.67,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1464,HLX,HELIX ENERGY SOLUTIONS GROUP INC,RUSSELL2000,Energy,34.28,15.0,bearish_transition,49.8,bullish_below_zero_proxy,36.95,41.64,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1465,AIP,ARTERIS INC,NASDAQ+RUSSELL2000,Information Technology,34.27,35.0,mixed_sideways,25.0,bearish_proxy,37.53,41.76,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1466,ASUR,ASURE SOFTWARE INC,NASDAQ+RUSSELL2000,Industrials,34.27,15.0,bearish_transition,49.8,bullish_below_zero_proxy,36.91,41.63,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1467,SND,SMART SAND INC,NASDAQ+RUSSELL2000,Energy,34.21,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,20.06,38.26,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1468,LPG,DORIAN LPG LTD,RUSSELL2000,Energy,34.21,15.0,bearish_transition,49.8,bullish_below_zero_proxy,36.74,41.6,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1469,TBRG,TRUBRIDGE INC,NASDAQ+RUSSELL2000,Health Care,34.2,72.0,confirmed_bullish_trend,22.75,bearish_proxy,51.16,45.48,15.26,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,EMA extension 3.3 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
1470,REPX,RILEY EXPLORATION PERMIAN INC,RUSSELL2000,Energy,34.16,15.0,bearish_transition,49.8,bullish_below_zero_proxy,36.57,41.56,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1471,CMRE,COSTAMARE INC,RUSSELL2000,Industrials,34.08,15.0,bearish_transition,49.8,bullish_below_zero_proxy,36.35,41.52,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1472,GBX,GREENBRIER INC,RUSSELL2000,Industrials,34.08,15.0,bearish_transition,25.0,bearish_proxy,55.13,45.28,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1473,TATT,TAT TECHNOLOGIES LTD,NASDAQ+RUSSELL2000,Industrials,34.03,35.0,mixed_sideways,25.0,bearish_proxy,36.81,41.61,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1474,NOG,NORTHERN OIL AND GAS INC,RUSSELL2000,Energy,34.03,15.0,bearish_transition,49.8,bullish_below_zero_proxy,36.18,41.49,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1475,SGC,SUPERIOR GROUP OF COMPANIES INC,NASDAQ+RUSSELL2000,Consumer Discretionary,33.96,35.0,mixed_sideways,25.0,bearish_proxy,36.59,41.57,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1476,ACR,ACRES COMMERCIAL REALTY CORP,RUSSELL2000,Financials,33.94,15.0,bearish_transition,49.8,bullish_below_zero_proxy,35.91,41.43,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1477,EPSN,EPSILON ENERGY LTD,NASDAQ+RUSSELL2000,Energy,33.93,15.0,bearish_transition,49.8,bullish_below_zero_proxy,35.88,41.43,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1478,TPC,TUTOR PERINI CORP,RUSSELL2000,Industrials,33.85,15.0,bearish_transition,25.0,bearish_proxy,54.42,45.13,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1479,SM,SM ENERGY,RUSSELL2000,Energy,33.83,15.0,bearish_transition,49.8,bullish_below_zero_proxy,35.59,41.37,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1480,FUBO,FUBOTV INC CLASS A,RUSSELL2000,Communication,33.81,15.0,bearish_transition,49.8,bullish_below_zero_proxy,35.52,41.35,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1481,IDCC,INTERDIGITAL INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,33.73,15.0,bearish_transition,25.0,bearish_proxy,54.06,45.06,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1482,REI,RING ENERGY INC,RUSSELL2000,Energy,33.72,15.0,bearish_transition,49.8,bullish_below_zero_proxy,35.24,41.3,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1483,ZENA,ZENATECH INC,NASDAQ+RUSSELL2000,Information Technology,33.7,15.0,bearish_transition,49.8,bullish_below_zero_proxy,35.2,41.29,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1484,CVRX,CVRX INC,NASDAQ+RUSSELL2000,Health Care,33.68,15.0,bearish_transition,49.8,bullish_below_zero_proxy,34.67,42.18,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1485,TWO,TWO HARBORS INVESTMENT CORP,RUSSELL2000,Financials,33.57,15.0,bearish_transition,25.0,bearish_proxy,53.59,44.97,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1486,AMPY,AMPLIFY ENERGY CORP,RUSSELL2000,Energy,33.56,15.0,bearish_transition,49.8,bullish_below_zero_proxy,34.77,41.2,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1487,MTW,MANITOWOC INC,RUSSELL2000,Industrials,33.45,15.0,bearish_transition,25.0,bearish_proxy,53.23,44.9,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1488,LXU,LSB INDUSTRIES INC,RUSSELL2000,Materials,33.42,15.0,bearish_transition,49.8,bullish_below_zero_proxy,34.35,41.12,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1489,SDRL,SEADRILL LTD,RUSSELL2000,Energy,33.41,15.0,bearish_transition,49.8,bullish_below_zero_proxy,34.3,41.11,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1490,AZZ,AZZ INC,RUSSELL2000,Industrials,33.39,15.0,bearish_transition,25.0,bearish_proxy,53.03,44.86,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1491,CLVT,CLARIVATE PLC,RUSSELL2000,Industrials,33.39,15.0,bearish_transition,49.8,bullish_below_zero_proxy,34.25,41.1,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1492,VTS,VITESSE ENERGY INC,RUSSELL2000,Energy,33.38,15.0,bearish_transition,49.8,bullish_below_zero_proxy,34.22,41.09,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1493,PDEX,PRO DEX INC,NASDAQ+RUSSELL2000,Health Care,33.37,35.0,mixed_sideways,25.0,bearish_proxy,34.33,42.12,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1494,BORR,BORR DRILLING LTD,RUSSELL2000,Energy,33.37,15.0,bearish_transition,49.8,bullish_below_zero_proxy,34.2,41.09,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1495,JBI,JANUS INTERNATIONAL GROUP INC,RUSSELL2000,Industrials,33.35,15.0,bearish_transition,25.0,bearish_proxy,52.9,44.83,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1496,DC,DAKOTA GOLD CORP,RUSSELL2000,Materials,33.31,15.0,bearish_transition,49.8,bullish_below_zero_proxy,34.02,41.05,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1497,PCYO,PURE CYCLE CORP,NASDAQ+RUSSELL2000,Utilities,33.29,15.0,bearish_transition,25.0,bearish_proxy,52.29,45.71,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1498,NX,QUANEX BUILDING PRODUCTS CORP,RUSSELL2000,Industrials,33.17,15.0,bearish_transition,25.0,bearish_proxy,52.38,44.73,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1499,USGO,US GOLDMINING INC,NASDAQ+RUSSELL2000,Materials,33.16,15.0,bearish_transition,49.8,bullish_below_zero_proxy,33.55,40.96,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
