early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,LILAK,LIBERTY LATIN AMERICA LTD CLASS C,NASDAQ+RUSSELL2000,Communication,80.59,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,100.0,54.25,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1663,HASI,HA SUSTAINABLE INFRASTRUCTURE CAPI,RUSSELL2000,Financials,27.72,15.0,bearish_transition,20.0,fresh_bearish_cross_proxy,39.63,42.18,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1664,EVEX,EVE HOLDING INC,RUSSELL2000,Industrials,27.67,15.0,bearish_transition,49.8,bullish_below_zero_proxy,16.93,37.64,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1665,CD,CHAINCE DIGITAL HOLDINGS INC,NASDAQ+RUSSELL2000,Financials,27.59,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,0.0,34.25,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1666,AREN,ARENA GROUP HLDGS INC,RUSSELL2000,Communication,27.59,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,0.0,34.25,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1667,PLXS,PLEXUS CORP,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,27.58,15.0,bearish_transition,25.0,bearish_proxy,35.42,41.33,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1668,PENG,PENGUIN SOLUTIONS INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,27.56,35.0,mixed_sideways,25.0,bearish_proxy,17.2,37.69,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1669,FOXF,FOX FACTORY HOLDING CORP,NASDAQ+RUSSELL2000,Consumer Discretionary,27.52,15.0,bearish_transition,25.0,bearish_proxy,35.26,41.3,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1670,HY,HYSTER YALE INC CLASS A,RUSSELL2000,Industrials,27.5,15.0,bearish_transition,25.0,bearish_proxy,35.19,41.29,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1671,SHOE,SHOE STATION GROUP INC,NASDAQ+RUSSELL2000,Consumer Discretionary,27.48,15.0,bearish_transition,25.0,bearish_proxy,35.13,41.28,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1672,CPS,COOPER STANDARD HOLDINGS INC,RUSSELL2000,Consumer Discretionary,27.48,15.0,bearish_transition,25.0,bearish_proxy,35.13,41.28,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1673,SHOO,STEVEN MADDEN LTD,NASDAQ+RUSSELL2000,Consumer Discretionary,27.47,15.0,bearish_transition,25.0,bearish_proxy,35.1,41.27,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1674,ONEW,ONEWATER MARINE CLASS A INC,NASDAQ+RUSSELL2000,Consumer Discretionary,27.44,15.0,bearish_transition,25.0,bearish_proxy,34.99,41.25,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1675,LODE,COMSTOCK INC,RUSSELL2000,Energy,27.38,35.0,mixed_sideways,25.0,bearish_proxy,16.66,37.58,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1676,VPG,VISHAY PRECISION GROUP INC,RUSSELL2000,Information Technology,27.38,35.0,mixed_sideways,25.0,bearish_proxy,16.66,37.58,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1677,KG,KESTREL GROUP LTD,NASDAQ+RUSSELL2000,Financials,27.26,15.0,bearish_transition,25.0,bearish_proxy,34.46,41.14,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1678,TALO,TALOS ENERGY INC,RUSSELL2000,Energy,27.25,15.0,bearish_transition,25.0,bearish_proxy,34.44,41.14,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1679,LENZ,LENZ THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,27.16,15.0,bearish_transition,49.8,bullish_below_zero_proxy,14.91,38.23,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1680,REPX,RILEY EXPLORATION PERMIAN INC,RUSSELL2000,Energy,27.15,15.0,bearish_transition,25.0,bearish_proxy,34.12,41.07,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1681,CECO,CECO ENVIRONMENTAL CORP,NASDAQ+RUSSELL2000,Industrials,27.14,15.0,bearish_transition,25.0,bearish_proxy,34.1,41.07,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1682,FET,FORUM ENERGY TECHNOLOGIES INC,RUSSELL2000,Energy,27.11,15.0,bearish_transition,25.0,bearish_proxy,34.02,41.05,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1683,GEVO,GEVO INC,NASDAQ+RUSSELL2000,Energy,27.08,15.0,bearish_transition,49.8,bullish_below_zero_proxy,15.12,37.27,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1684,WEST,WESTROCK COFFEE,NASDAQ+RUSSELL2000,Consumer Staples,27.04,15.0,bearish_transition,25.0,bearish_proxy,33.35,41.92,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1685,VTS,VITESSE ENERGY INC,RUSSELL2000,Energy,27.04,15.0,bearish_transition,25.0,bearish_proxy,33.81,41.01,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1686,BELFB,BEL FUSE INC CLASS B,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,27.03,15.0,bearish_transition,25.0,bearish_proxy,33.78,41.01,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1687,SRTA,STRATA CRITICAL MEDICAL INC CLASS,NASDAQ+RUSSELL2000,Health Care,27.01,15.0,bearish_transition,25.0,bearish_proxy,33.26,41.9,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1688,HLX,HELIX ENERGY SOLUTIONS GROUP INC,RUSSELL2000,Energy,27.01,15.0,bearish_transition,25.0,bearish_proxy,33.71,40.99,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1689,MIR,MIRION TECHNOLOGIES INC CLASS A,RUSSELL2000,Information Technology,27.0,15.0,bearish_transition,25.0,bearish_proxy,33.66,40.98,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1690,KLTR,KALTURA INC,NASDAQ+RUSSELL2000,Information Technology,26.97,15.0,bearish_transition,25.0,bearish_proxy,33.6,40.97,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1691,WOOF,PETCO HEALTH AND WELLNESS COMPANY,NASDAQ+RUSSELL2000,Consumer Discretionary,26.95,15.0,bearish_transition,25.0,bearish_proxy,33.53,40.96,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1692,BWMN,BOWMAN CONSULTING GROUP LTD,NASDAQ+RUSSELL2000,Industrials,26.93,15.0,bearish_transition,25.0,bearish_proxy,33.47,40.94,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1693,PAL,PROFICIENT AUTO LOGISTICS INC,NASDAQ+RUSSELL2000,Industrials,26.82,15.0,bearish_transition,25.0,bearish_proxy,33.13,40.88,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1694,MTRX,MATRIX SERVICE,NASDAQ+RUSSELL2000,Industrials,26.81,15.0,bearish_transition,25.0,bearish_proxy,33.09,40.87,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1695,CRNC,CERENCE INC,NASDAQ+RUSSELL2000,Information Technology,26.76,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,18.56,37.96,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1696,STAA,STAAR SURGICAL,NASDAQ+RUSSELL2000,Health Care,26.71,15.0,bearish_transition,25.0,bearish_proxy,32.34,41.72,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1697,CTRI,CENTURI HOLDINGS INC,RUSSELL2000,Industrials,26.7,15.0,bearish_transition,25.0,bearish_proxy,32.76,40.8,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1698,ROAD,CONSTRUCTION PARTNERS INC CLASS A,NASDAQ+RUSSELL2000,Industrials,26.68,15.0,bearish_transition,25.0,bearish_proxy,32.71,40.79,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1699,CTS,CTS CORP,RUSSELL2000,Information Technology,26.68,15.0,bearish_transition,25.0,bearish_proxy,32.71,40.79,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1700,WHD,CACTUS INC CLASS A,RUSSELL2000,Energy,26.61,15.0,bearish_transition,25.0,bearish_proxy,32.48,40.75,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1701,PURR,HYPERLIQUID STRATEGIES INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,26.55,35.0,mixed_sideways,25.0,bearish_proxy,13.68,37.99,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1702,SIGA,SIGA TECHNOLOGIES INC,NASDAQ+RUSSELL2000,Health Care,26.45,15.0,bearish_transition,25.0,bearish_proxy,31.56,41.56,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1703,CNTN,CANTON STRATEGIC HOLDINGS INC,NASDAQ+RUSSELL2000,Health Care,26.36,15.0,bearish_transition,25.0,bearish_proxy,31.27,41.5,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1704,SD,SANDRIDGE ENERGY INC,RUSSELL2000,Energy,26.36,15.0,bearish_transition,25.0,bearish_proxy,31.74,40.6,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1705,SONO,SONOS INC,NASDAQ+RUSSELL2000,Consumer Discretionary,26.32,15.0,bearish_transition,25.0,bearish_proxy,31.63,40.58,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1706,ADNT,ADIENT PLC,RUSSELL2000,Consumer Discretionary,26.27,15.0,bearish_transition,25.0,bearish_proxy,31.46,40.54,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1707,ACHR,ARCHER AVIATION INC CLASS A,RUSSELL2000,Industrials,26.09,15.0,bearish_transition,49.8,bullish_below_zero_proxy,12.13,36.68,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1708,OVBC,OHIO VALLEY BANC CORP,NASDAQ+RUSSELL2000,Financials,26.07,15.0,bearish_transition,25.0,bearish_proxy,30.87,40.42,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1709,SKYT,SKYWATER TECHNOLOGY INC,NASDAQ+RUSSELL2000,Information Technology,26.0,15.0,bearish_transition,25.0,bearish_proxy,30.63,40.38,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1710,FUN,SIX FLAGS ENTERTAINMENT CORP,RUSSELL2000,Consumer Discretionary,25.95,15.0,bearish_transition,25.0,bearish_proxy,30.5,40.35,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1711,KRO,KRONOS WORLDWIDE INC,RUSSELL2000,Materials,25.88,15.0,bearish_transition,25.0,bearish_proxy,30.27,40.3,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1712,CMTG,CLAROS MORTGAGE TRUST INC,RUSSELL2000,Financials,25.87,15.0,bearish_transition,25.0,bearish_proxy,30.25,40.3,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1713,SHEN,SHENANDOAH TELECOMMUNICATIONS,NASDAQ+RUSSELL2000,Communication,25.86,15.0,bearish_transition,25.0,bearish_proxy,30.23,40.3,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1714,NOG,NORTHERN OIL AND GAS INC,RUSSELL2000,Energy,25.85,15.0,bearish_transition,25.0,bearish_proxy,30.19,40.29,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1715,BRCC,BRC INC CLASS A,RUSSELL2000,Consumer Staples,25.83,15.0,bearish_transition,25.0,bearish_proxy,29.67,41.18,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1716,ANTX,AN2 THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,25.82,15.0,bearish_transition,25.0,bearish_proxy,29.64,41.18,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1717,GCO,GENESCO INC,RUSSELL2000,Consumer Discretionary,25.79,15.0,bearish_transition,25.0,bearish_proxy,30.02,40.25,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1718,INVX,INNOVEX INTERNATIONAL INC,RUSSELL2000,Energy,25.78,15.0,bearish_transition,25.0,bearish_proxy,29.97,40.24,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1719,AIRJ,AIRJOULE TECHNOLOGIES CORP CLASS A,NASDAQ+RUSSELL2000,Industrials,25.76,35.0,mixed_sideways,25.0,bearish_proxy,11.74,36.6,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1720,CMCO,COLUMBUS MCKINNON CORP,NASDAQ+RUSSELL2000,Industrials,25.73,15.0,bearish_transition,20.0,fresh_bearish_cross_proxy,33.6,40.97,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1721,HRI,HERC HOLDINGS INC,RUSSELL2000,Industrials,25.62,15.0,bearish_transition,25.0,bearish_proxy,29.49,40.15,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1722,ENS,ENERSYS,RUSSELL2000,Industrials,25.58,15.0,bearish_transition,25.0,bearish_proxy,29.36,40.12,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1723,TTI,TETRA TECHNOLOGIES INC,RUSSELL2000,Energy,25.5,15.0,bearish_transition,25.0,bearish_proxy,29.14,40.08,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1724,SPIR,SPIRE GLOBAL INC CLASS A,RUSSELL2000,Industrials,25.44,15.0,bearish_transition,49.8,bullish_below_zero_proxy,10.16,36.28,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1725,CEVA,CEVA INC,NASDAQ+RUSSELL2000,Information Technology,25.42,35.0,mixed_sideways,25.0,bearish_proxy,10.7,36.39,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1726,CMC,COMMERCIAL METALS,RUSSELL2000,Materials,25.42,15.0,bearish_transition,25.0,bearish_proxy,28.9,40.03,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1727,CRC,CALIFORNIA RESOURCES CORP,RUSSELL2000,Energy,25.42,15.0,bearish_transition,25.0,bearish_proxy,28.9,40.03,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
