early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,BRBR,BELLRING BRANDS INC,RUSSELL2000,Consumer Staples,77.96,82.0,early_transition,61.8,bullish_above_signal_proxy,98.86,55.02,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
1198,PACB,PACIFIC BIOSCIENCES OF CALIFORNIA,NASDAQ+RUSSELL2000,Health Care,38.79,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,54.56,46.16,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1199,CASS,CASS INFORMATION SYSTEMS INC,NASDAQ+RUSSELL2000,Financials,38.78,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,54.97,45.24,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1200,GSBC,GREAT SOUTHERN BANCORP INC,NASDAQ+RUSSELL2000,Financials,38.78,35.0,mixed_sideways,25.0,bearish_proxy,51.19,44.49,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1201,NHP,NATIONAL HEALTHCARE PROPERTIES INC,NASDAQ+RUSSELL2000,Real Estate,38.78,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,54.98,45.25,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1202,PMTS,CPI CARD GROUP INC,NASDAQ+RUSSELL2000,Information Technology,38.78,35.0,mixed_sideways,25.0,bearish_proxy,51.2,44.49,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1203,WVE,WAVE LIFE SCIENCES LTD,NASDAQ+RUSSELL2000,Health Care,38.77,15.0,bearish_transition,49.8,bullish_below_zero_proxy,50.09,45.27,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1204,LCNB,LCNB CORP,NASDAQ+RUSSELL2000,Financials,38.76,35.0,mixed_sideways,25.0,bearish_proxy,51.13,44.48,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1205,BBT,BEACON FINANCIAL CORP,RUSSELL2000,Financials,38.74,35.0,mixed_sideways,25.0,bearish_proxy,51.07,44.46,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1206,DMC,DEL MONTE CORP,RUSSELL2000,Consumer Staples,38.74,15.0,bearish_transition,49.8,bullish_below_zero_proxy,50.0,45.25,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1207,CHCT,COMMUNITY HEALTHCARE TRUST INC,RUSSELL2000,Real Estate,38.72,35.0,mixed_sideways,25.0,bearish_proxy,51.02,44.45,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1208,RBKB,RHINEBECK BANCORP INC,NASDAQ+RUSSELL2000,Financials,38.71,35.0,mixed_sideways,25.0,bearish_proxy,50.99,44.45,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1209,CUBI,CUSTOMERS BANCORP INC,RUSSELL2000,Financials,38.68,35.0,mixed_sideways,25.0,bearish_proxy,50.88,44.43,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1210,PSTL,POSTAL REALTY TRUST INC CLASS A,RUSSELL2000,Real Estate,38.68,35.0,mixed_sideways,25.0,bearish_proxy,50.88,44.43,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1211,NPO,ENPRO INC,RUSSELL2000,Industrials,38.64,35.0,mixed_sideways,25.0,bearish_proxy,50.76,44.4,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1212,BATRA,ATLANTA BRAVES HOLDINGS INC SERIES,NASDAQ+RUSSELL2000,Communication,38.63,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,54.53,45.16,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1213,BFC,BANK FIRST CORP,NASDAQ+RUSSELL2000,Financials,38.62,35.0,mixed_sideways,25.0,bearish_proxy,50.72,44.39,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1214,DBRG,DIGITALBRIDGE GROUP INC CLASS A,RUSSELL2000,Financials,38.62,35.0,mixed_sideways,25.0,bearish_proxy,50.69,44.39,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1215,OSIS,OSI SYSTEMS INC,NASDAQ+RUSSELL2000,Information Technology,38.61,15.0,bearish_transition,49.8,bullish_below_zero_proxy,50.07,44.26,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1216,CNR,CORE NATURAL RESOURCES INC,RUSSELL2000,Energy,38.61,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,33.39,40.93,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1217,HIFS,HINGHAM INSTITUTION FOR SAVINGS,NASDAQ+RUSSELL2000,Financials,38.58,35.0,mixed_sideways,25.0,bearish_proxy,50.58,44.37,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1218,JAKK,JAKKS PACIFIC INC,NASDAQ+RUSSELL2000,Consumer Discretionary,38.58,35.0,mixed_sideways,25.0,bearish_proxy,50.58,44.37,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1219,MDWD,MEDIWOUND LTD,NASDAQ+RUSSELL2000,Health Care,38.58,15.0,bearish_transition,49.8,bullish_below_zero_proxy,49.52,45.15,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1220,SPFI,SOUTH PLAINS FINANCIAL INC,NASDAQ+RUSSELL2000,Financials,38.58,35.0,mixed_sideways,25.0,bearish_proxy,50.59,44.37,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1221,TCBI,TEXAS CAPITAL BANCSHARES INC,NASDAQ+RUSSELL2000,Financials,38.57,35.0,mixed_sideways,25.0,bearish_proxy,50.55,44.36,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1222,BGS,B AND G FOODS INC,RUSSELL2000,Consumer Staples,38.57,15.0,bearish_transition,49.8,bullish_below_zero_proxy,49.49,45.15,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1223,CTGO,CONTANGO SILVER AND GOLD INC,RUSSELL2000,Materials,38.55,15.0,bearish_transition,49.8,bullish_below_zero_proxy,49.9,44.23,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1224,INVX,INNOVEX INTERNATIONAL INC,RUSSELL2000,Energy,38.55,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,33.23,40.9,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1225,MGNX,MACROGENICS INC,NASDAQ+RUSSELL2000,Health Care,38.54,35.0,mixed_sideways,25.0,bearish_proxy,50.0,45.25,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1226,CIX,COMPX INTERNATIONAL INC CLASS A,RUSSELL2000,Industrials,38.53,35.0,mixed_sideways,25.0,bearish_proxy,50.44,44.34,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1227,AVBH,AVIDBANK HOLDINGS INC,NASDAQ+RUSSELL2000,Financials,38.52,35.0,mixed_sideways,25.0,bearish_proxy,50.4,44.33,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1228,RCKY,ROCKY BRANDS INC,NASDAQ+RUSSELL2000,Consumer Discretionary,38.52,35.0,mixed_sideways,25.0,bearish_proxy,50.4,44.33,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1229,ALX,ALEXANDERS REIT INC,RUSSELL2000,Real Estate,38.5,35.0,mixed_sideways,25.0,bearish_proxy,50.33,44.32,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1230,BEAM,BEAM THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,38.49,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,53.64,45.98,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1231,DCOM,DIME COMMERCIAL BANCSHARES INC,RUSSELL2000,Financials,38.48,35.0,mixed_sideways,25.0,bearish_proxy,50.29,44.31,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1232,HZO,MARINEMAX INC,RUSSELL2000,Consumer Discretionary,38.45,35.0,mixed_sideways,25.0,bearish_proxy,50.19,44.29,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1233,BHB,BAR HARBOR BANKSHARES,RUSSELL2000,Financials,38.44,35.0,mixed_sideways,25.0,bearish_proxy,50.17,44.28,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1234,HBCP,HOME BANCORP INC,NASDAQ+RUSSELL2000,Financials,38.41,35.0,mixed_sideways,25.0,bearish_proxy,50.08,44.27,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1235,CCO,CLEAR CHANNEL OUTDOOR HOLDINGS INC,RUSSELL2000,Communication,38.37,35.0,mixed_sideways,25.0,bearish_proxy,49.94,44.24,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1236,WTTR,SELECT WATER SOLUTIONS INC CLASS A,RUSSELL2000,Energy,38.37,35.0,mixed_sideways,25.0,bearish_proxy,49.93,44.24,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1237,QCRH,QCR HOLDINGS INC,NASDAQ+RUSSELL2000,Financials,38.36,35.0,mixed_sideways,25.0,bearish_proxy,49.92,44.23,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1238,EBF,ENNIS INC,RUSSELL2000,Industrials,38.36,35.0,mixed_sideways,25.0,bearish_proxy,49.93,44.24,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1239,FRPH,FRP HOLDINGS INC,NASDAQ+RUSSELL2000,Real Estate,38.34,35.0,mixed_sideways,25.0,bearish_proxy,49.87,44.22,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1240,DOLE,DOLE PLC,RUSSELL2000,Consumer Staples,38.33,15.0,bearish_transition,49.8,bullish_below_zero_proxy,48.77,45.0,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1241,FRST,PRIMIS FINANCIAL CORP,NASDAQ+RUSSELL2000,Financials,38.31,35.0,mixed_sideways,25.0,bearish_proxy,49.77,44.2,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1242,UTMD,UTAH MEDICAL PRODUCTS INC,NASDAQ+RUSSELL2000,Health Care,38.31,35.0,mixed_sideways,25.0,bearish_proxy,49.3,45.11,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1243,RNGR,RANGER ENERGY SERVICES INC CLASS A,RUSSELL2000,Energy,38.31,15.0,bearish_transition,49.8,bullish_below_zero_proxy,49.17,44.08,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1244,ADAM,ADAMAS INC TRUST,NASDAQ+RUSSELL2000,Financials,38.3,35.0,mixed_sideways,25.0,bearish_proxy,49.74,44.2,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1245,COFS,CHOICEONE FINANCIAL SERVICES INC,NASDAQ+RUSSELL2000,Financials,38.29,35.0,mixed_sideways,25.0,bearish_proxy,49.71,44.19,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1246,UUUU,ENERGY FUELS INC,RUSSELL2000,Energy,38.29,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,32.44,40.74,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1247,MVBF,MVB FINANCIAL CORP,NASDAQ+RUSSELL2000,Financials,38.25,35.0,mixed_sideways,25.0,bearish_proxy,49.6,44.17,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1248,SYBT,STOCK YARDS BANCORP INC,NASDAQ+RUSSELL2000,Financials,38.25,35.0,mixed_sideways,25.0,bearish_proxy,49.6,44.17,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1249,WNEB,WESTERN NEW ENGLAND BANCORP INC,NASDAQ+RUSSELL2000,Financials,38.24,35.0,mixed_sideways,25.0,bearish_proxy,49.56,44.16,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1250,KORE,KORE GROUP HOLDINGS INC,RUSSELL2000,Communication,38.23,35.0,mixed_sideways,25.0,bearish_proxy,49.53,44.16,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1251,CCCC,C4 THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,38.16,35.0,mixed_sideways,25.0,bearish_proxy,48.84,45.02,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1252,EFSI,EAGLE FINANCIAL SERVICES INC,NASDAQ+RUSSELL2000,Financials,38.16,35.0,mixed_sideways,25.0,bearish_proxy,49.31,44.11,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1253,HTH,HILLTOP HOLDINGS INC,RUSSELL2000,Financials,38.15,35.0,mixed_sideways,25.0,bearish_proxy,49.28,44.11,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1254,BKU,BANKUNITED INC,RUSSELL2000,Financials,38.14,35.0,mixed_sideways,25.0,bearish_proxy,49.24,44.1,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1255,BRT,BRT APARTMENTS CORP,RUSSELL2000,Real Estate,38.14,35.0,mixed_sideways,25.0,bearish_proxy,49.26,44.1,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1256,FLR,FLUOR CORP,RUSSELL2000,Industrials,38.14,35.0,mixed_sideways,25.0,bearish_proxy,49.24,44.1,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1257,SPB,SPECTRUM BRANDS HOLDINGS INC,RUSSELL2000,Consumer Staples,38.13,35.0,mixed_sideways,25.0,bearish_proxy,48.77,45.0,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1258,TSBK,TIMBERLAND BANCORP INC,NASDAQ+RUSSELL2000,Financials,38.12,35.0,mixed_sideways,25.0,bearish_proxy,49.17,44.08,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1259,MBI,MBIA INC,RUSSELL2000,Financials,38.12,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,52.97,44.84,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1260,UNTY,UNITY BANCORP INC,RUSSELL2000,Financials,38.12,35.0,mixed_sideways,25.0,bearish_proxy,49.18,44.09,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1261,IBOC,INTERNATIONAL BANCSHARES CORP,NASDAQ+RUSSELL2000,Financials,38.1,35.0,mixed_sideways,25.0,bearish_proxy,49.14,44.08,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1262,HE,HAWAIIAN ELECTRIC INDUSTRIES INC,RUSSELL2000,Utilities,38.1,15.0,bearish_transition,49.8,bullish_below_zero_proxy,48.06,44.86,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1263,MGRC,MCGRATH RENT,NASDAQ+RUSSELL2000,Industrials,38.09,35.0,mixed_sideways,25.0,bearish_proxy,49.1,44.07,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1264,LXP,LXP INDUSTRIAL TRUST,RUSSELL2000,Real Estate,38.09,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,52.89,44.83,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1265,ALHC,ALIGNMENT HEALTHCARE INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,38.05,35.0,mixed_sideways,25.0,bearish_proxy,48.54,44.96,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1266,ULCC,FRONTIER GROUP HOLDINGS INC,NASDAQ+RUSSELL2000,Industrials,38.04,35.0,mixed_sideways,25.0,bearish_proxy,48.95,44.04,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
