early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,LILAK,LIBERTY LATIN AMERICA LTD CLASS C,NASDAQ+RUSSELL2000,Communication,79.45,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,96.57,53.56,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
382,MSGE,MADISON SQUARE GARDEN ENTERTAINMEN,RUSSELL2000,Communication,62.72,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,62.22,46.69,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
383,DNTH,DIANTHUS THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,62.71,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.74,47.6,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
384,IIPR,INNOVATIVE INDUSTRIAL PROPERTIES I,RUSSELL2000,Real Estate,62.7,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,62.15,46.68,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
385,OFG,OFG BANCORP,RUSSELL2000,Financials,62.7,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,62.15,46.68,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
386,EQBK,EQUITY BANCSHARES INC CLASS A,RUSSELL2000,Financials,62.69,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,62.12,46.67,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
387,CTBI,COMMUNITY TRUST BANCORP INC,NASDAQ+RUSSELL2000,Financials,62.68,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,62.1,46.67,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
388,WD,WALKER & DUNLOP INC,RUSSELL2000,Financials,62.68,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,62.1,46.67,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
389,HWC,HANCOCK WHITNEY CORP,NASDAQ+RUSSELL2000,Financials,62.67,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,62.07,46.66,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
390,WAFD,WAFD INC,NASDAQ+RUSSELL2000,Financials,62.66,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,62.04,46.66,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
391,SBRA,SABRA HEALTH CARE REIT INC,NASDAQ+RUSSELL2000,Real Estate,62.65,82.0,early_transition,49.8,bullish_below_zero_proxy,62.02,46.65,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
392,GRAL,GRAIL INC,NASDAQ+RUSSELL2000,Health Care,62.64,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.53,47.56,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
393,OSBC,OLD SECOND BANCORP INC,NASDAQ+RUSSELL2000,Financials,62.63,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.96,46.64,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
394,CTKB,CYTEK BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,62.61,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.45,47.54,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
395,BHVN,BIOHAVEN LTD,RUSSELL2000,Health Care,62.61,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,97.83,54.82,11.45,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.4 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
396,CATY,CATHAY GENERAL BANCORP,NASDAQ+RUSSELL2000,Financials,62.6,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.86,46.62,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
397,LXP,LXP INDUSTRIAL TRUST,RUSSELL2000,Real Estate,62.6,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.85,46.62,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
398,AVBC,AVIDIA BANCORP INC,RUSSELL2000,Financials,62.59,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.82,46.61,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
399,HOMB,HOME BANCSHARES INC,RUSSELL2000,Financials,62.57,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.78,46.61,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
400,MVBF,MVB FINANCIAL CORP,NASDAQ+RUSSELL2000,Financials,62.55,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.69,46.59,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
401,STBA,S AND T BANCORP INC,NASDAQ+RUSSELL2000,Financials,62.54,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.67,46.58,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
402,TRDA,ENTRADA THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,62.53,82.0,early_transition,49.8,bullish_below_zero_proxy,61.18,47.49,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
403,BCAL,CALIFORNIA BANCORP,NASDAQ+RUSSELL2000,Financials,62.52,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.63,46.58,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
404,IRMD,IRADIMED CORP,NASDAQ+RUSSELL2000,Health Care,62.52,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.17,47.48,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
405,MCBS,METROCITY BANKSHARES INC,NASDAQ+RUSSELL2000,Financials,62.52,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.62,46.57,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
406,UCB,UNITED COMMUNITY BANKS INC,RUSSELL2000,Financials,62.51,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.59,46.57,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
407,CRVL,CORVEL CORP,NASDAQ+RUSSELL2000,Health Care,62.5,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.09,47.47,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
408,BFC,BANK FIRST CORP,NASDAQ+RUSSELL2000,Financials,62.49,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.53,46.56,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
409,BHB,BAR HARBOR BANKSHARES,RUSSELL2000,Financials,62.49,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.51,46.55,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
410,ECBK,ECB BANCORP INC,NASDAQ+RUSSELL2000,Financials,62.48,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.48,46.55,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
411,LTC,LTC PROPERTIES REIT INC,RUSSELL2000,Real Estate,62.48,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.5,46.55,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
412,CCSI,CONSENSUS CLOUD SOLUTIONS INC,NASDAQ+RUSSELL2000,Information Technology,62.47,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.46,46.54,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
413,STRW,STRAWBERRY FIELDS REIT INC,RUSSELL2000,Real Estate,62.45,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.41,46.53,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
414,WSFS,WSFS FINANCIAL CORP,NASDAQ+RUSSELL2000,Financials,62.43,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.34,46.52,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
415,RUSHA,RUSH ENTERPRISES INC CLASS A,NASDAQ+RUSSELL2000,Industrials,62.41,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.29,46.51,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
416,SPT,SPROUT SOCIAL INC CLASS A,NASDAQ+RUSSELL2000,Information Technology,62.41,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.28,46.51,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
417,EYPT,EYEPOINT INC,NASDAQ+RUSSELL2000,Health Care,62.4,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.8,47.41,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
418,TNGX,TANGO THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,62.4,72.0,confirmed_bullish_trend,25.0,bearish_proxy,88.68,52.99,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
419,PLTK,PLAYTIKA HOLDING CORP,NASDAQ+RUSSELL2000,Communication,62.39,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.22,46.49,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
420,HAFC,HANMI FINANCIAL CORP,NASDAQ+RUSSELL2000,Financials,62.37,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.16,46.48,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
421,USCB,USCB FINANCIAL HOLDINGS INC CLASS,NASDAQ+RUSSELL2000,Financials,62.37,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.17,46.48,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
422,FFIN,FIRST FINANCIAL BANKSHARES INC,NASDAQ+RUSSELL2000,Financials,62.36,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.12,46.47,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
423,BOH,BANK OF HAWAII CORP,RUSSELL2000,Financials,62.34,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.06,46.46,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
424,QTRX,QUANTERIX CORP,NASDAQ+RUSSELL2000,Health Care,62.33,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.58,47.37,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
425,TRMK,TRUSTMARK CORP,NASDAQ+RUSSELL2000,Financials,62.33,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.04,46.46,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
426,PRK,PARK NATIONAL CORP,RUSSELL2000,Financials,62.32,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.0,46.45,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
427,CLMB,CLIMB GLOBAL SOLUTIONS INC,NASDAQ+RUSSELL2000,Information Technology,62.29,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.93,46.44,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
428,OLP,ONE LIBERTY PROPERTIES REIT INC,RUSSELL2000,Real Estate,62.29,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.93,46.44,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
429,AVPT,AVEPOINT INC CLASS A,NASDAQ+RUSSELL2000,Information Technology,62.26,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.82,46.41,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
430,BATRK,ATLANTA BRAVES HOLDINGS INC SERIES,NASDAQ+RUSSELL2000,Communication,62.26,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.83,46.42,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
431,NCNO,NCINO INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,62.25,82.0,early_transition,49.8,bullish_below_zero_proxy,60.79,46.41,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
432,INFU,INFUSYSTEM HOLDINGS INC,RUSSELL2000,Health Care,62.25,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.35,47.32,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
433,CFFN,CAPITOL FEDERAL FINANCIAL INC,NASDAQ+RUSSELL2000,Financials,62.24,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.76,46.4,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
434,USAU,US GOLD CORP,NASDAQ+RUSSELL2000,Materials,62.23,82.0,early_transition,49.8,bullish_below_zero_proxy,60.73,46.4,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
435,SMA,SMARTSTOP SELF STORAGE REIT INC,RUSSELL2000,Real Estate,62.19,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.63,46.38,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
436,CBU,COMMUNITY FINANCIAL SYSTEM INC,RUSSELL2000,Financials,62.18,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.58,46.37,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
437,LCTX,LINEAGE CELL THERAPEUTICS INC,RUSSELL2000,Health Care,62.18,82.0,early_transition,49.8,bullish_below_zero_proxy,60.13,47.28,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
438,GSBC,GREAT SOUTHERN BANCORP INC,NASDAQ+RUSSELL2000,Financials,62.17,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.55,46.36,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
439,HTB,HOMETRUST BANCSHARES INC,RUSSELL2000,Financials,62.17,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.56,46.36,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
