universe,date,ticker,name,sector,predicted_rank,score,price,next_date,next_return
RUSSELL2000,2026-06-20,SWBI,SMITH WESSON BRANDS INC,Consumer Discretionary,1635,33.23,16.39,2026-06-22,0.0036607687614398365
RUSSELL2000,2026-06-22,SWBI,SMITH WESSON BRANDS INC,Consumer Discretionary,4,78.93,16.45,,
RUSSELL2000,2026-06-20,KSS,KOHLS CORP,Consumer Discretionary,381,59.93,17.845,2026-06-22,-0.013729335948444832
RUSSELL2000,2026-06-22,KSS,KOHLS CORP,Consumer Discretionary,5,76.09,17.6,,
RUSSELL2000,2026-06-20,FWRD,FORWARD AIR CORP,Industrials,14,73.09,13.62,2026-06-22,0.006607929515418665
RUSSELL2000,2026-06-22,FWRD,FORWARD AIR CORP,Industrials,6,75.19,13.71,,
RUSSELL2000,2026-06-20,RXT,RACKSPACE TECHNOLOGY INC,Information Technology,112,64.45,6.875,2026-06-22,-0.0058181818181818334
RUSSELL2000,2026-06-22,RXT,RACKSPACE TECHNOLOGY INC,Information Technology,7,75.19,6.835,,
RUSSELL2000,2026-06-20,EPC,EDGEWELL PERSONAL CARE,Consumer Staples,873,47.96,22.77,2026-06-22,-0.002195871761089152
RUSSELL2000,2026-06-22,EPC,EDGEWELL PERSONAL CARE,Consumer Staples,8,74.92,22.72,,
RUSSELL2000,2026-06-20,PACS,PACS GROUP INC,Health Care,1194,39.77,37.56,2026-06-22,0.005591054313099031
RUSSELL2000,2026-06-22,PACS,PACS GROUP INC,Health Care,9,74.62,37.77,,
RUSSELL2000,2026-06-20,GCBC,GREENE COUNTY BANCORP INC,Financials,19,71.04,29.61,2026-06-22,-0.017561634582911156
RUSSELL2000,2026-06-22,GCBC,GREENE COUNTY BANCORP INC,Financials,10,74.42,29.09,,
RUSSELL2000,2026-06-20,ACRS,ACLARIS THERAPEUTICS INC,Health Care,1579,33.6,4.875,2026-06-22,-0.007179487179487243
RUSSELL2000,2026-06-22,ACRS,ACLARIS THERAPEUTICS INC,Health Care,11,73.99,4.84,,
RUSSELL2000,2026-06-20,QTRX,QUANTERIX CORP,Health Care,67,66.62,3.495,2026-06-22,-0.0014306151645206988
RUSSELL2000,2026-06-22,QTRX,QUANTERIX CORP,Health Care,12,73.83,3.49,,
RUSSELL2000,2026-06-20,POWI,POWER INTEGRATIONS INC,Information Technology,607,54.96,89.59,2026-06-22,-0.025002790490010196
RUSSELL2000,2026-06-22,POWI,POWER INTEGRATIONS INC,Information Technology,13,73.72,87.35,,
RUSSELL2000,2026-06-20,IIIN,INSTEEL INDUSTRIES INC,Industrials,439,59.59,29.39,2026-06-22,0.0051037767948280965
RUSSELL2000,2026-06-22,IIIN,INSTEEL INDUSTRIES INC,Industrials,14,73.59,29.54,,
RUSSELL2000,2026-06-20,TRNS,TRANSCAT INC,Industrials,59,66.8,93.56,2026-06-22,-0.00865754595981194
RUSSELL2000,2026-06-22,TRNS,TRANSCAT INC,Industrials,15,73.47,92.75,,
RUSSELL2000,2026-06-20,TXG,10X GENOMICS INC CLASS A,Health Care,237,62.56,33.8,2026-06-22,-0.025443786982248473
RUSSELL2000,2026-06-22,TXG,10X GENOMICS INC CLASS A,Health Care,16,73.29,32.94,,
RUSSELL2000,2026-06-20,ALDX,ALDEYRA THERAPEUTICS INC,Health Care,271,61.88,2.055,2026-06-22,-0.0024330900243311193
RUSSELL2000,2026-06-22,ALDX,ALDEYRA THERAPEUTICS INC,Health Care,17,73.19,2.05,,
RUSSELL2000,2026-06-20,PLPC,PREFORMED LINE PRODUCTS,Industrials,693,52.0,395.6922,2026-06-22,0.014020493706977222
RUSSELL2000,2026-06-22,PLPC,PREFORMED LINE PRODUCTS,Industrials,18,72.07,401.24,,
RUSSELL2000,2026-06-20,ELA,ENVELA CORP,Consumer Discretionary,800,49.49,27.26,2026-06-22,0.009904622157006493
RUSSELL2000,2026-06-22,ELA,ENVELA CORP,Consumer Discretionary,19,71.91,27.53,,
RUSSELL2000,2026-06-20,NIC,NICOLET BANKSHARES INC,Financials,567,56.59,150.285,2026-06-22,0.006421133180290806
RUSSELL2000,2026-06-22,NIC,NICOLET BANKSHARES INC,Financials,20,71.74,151.25,,
RUSSELL2000,2026-06-20,HOV,HOVNANIAN ENTERPRISES INC CLASS A,Consumer Discretionary,891,47.44,126.0575,2026-06-22,-0.003708625032227353
RUSSELL2000,2026-06-22,HOV,HOVNANIAN ENTERPRISES INC CLASS A,Consumer Discretionary,21,71.66,125.59,,
RUSSELL2000,2026-06-20,FDMT,4D MOLECULAR THERAPEUTICS INC,Health Care,862,48.42,10.86,2026-06-22,-0.04051565377532229
RUSSELL2000,2026-06-22,FDMT,4D MOLECULAR THERAPEUTICS INC,Health Care,22,71.63,10.42,,
RUSSELL2000,2026-06-20,XPOF,XPONENTIAL FITNESS INC CLASS A,Consumer Discretionary,678,52.35,6.4786,2026-06-22,0.020282159725866666
RUSSELL2000,2026-06-22,XPOF,XPONENTIAL FITNESS INC CLASS A,Consumer Discretionary,23,71.4,6.61,,
RUSSELL2000,2026-06-20,ERAS,ERASCA INC,Health Care,12,73.28,15.0601,2026-06-22,0.0013213723680454148
RUSSELL2000,2026-06-22,ERAS,ERASCA INC,Health Care,24,71.23,15.08,,
RUSSELL2000,2026-06-20,OCUL,OCULAR THERAPEUTIX INC,Health Care,73,66.12,10.03,2026-06-22,-0.00598205383848438
RUSSELL2000,2026-06-22,OCUL,OCULAR THERAPEUTIX INC,Health Care,25,70.99,9.97,,
RUSSELL2000,2026-06-20,WSBC,WESBANCO INC,Financials,262,61.98,36.7,2026-06-22,0.0
RUSSELL2000,2026-06-22,WSBC,WESBANCO INC,Financials,26,70.96,36.7,,
RUSSELL2000,2026-06-20,CIFR,CIPHER DIGITAL INC,Information Technology,542,57.42,28.6799,2026-06-22,-0.018825030770679096
RUSSELL2000,2026-06-22,CIFR,CIPHER DIGITAL INC,Information Technology,27,70.94,28.14,,
RUSSELL2000,2026-06-20,SPRY,ARS PHARMACEUTICALS INC,Health Care,13,73.22,10.4,2026-06-22,-0.04038461538461535
RUSSELL2000,2026-06-22,SPRY,ARS PHARMACEUTICALS INC,Health Care,28,70.66,9.98,,
RUSSELL2000,2026-06-20,SVCO,SILVACO GROUP INC,Information Technology,43,68.12,13.195,2026-06-22,0.00037893141341416303
RUSSELL2000,2026-06-22,SVCO,SILVACO GROUP INC,Information Technology,29,70.62,13.2,,
RUSSELL2000,2026-06-20,MASS,908 DEVICES INC,Information Technology,7,74.11,8.8,2026-06-22,-0.015909090909090984
RUSSELL2000,2026-06-22,MASS,908 DEVICES INC,Information Technology,30,70.55,8.66,,
RUSSELL2000,2026-06-20,SWIM,LATHAM GROUP INC,Consumer Discretionary,23,70.51,5.735,2026-06-22,0.0043591979075849885
RUSSELL2000,2026-06-22,SWIM,LATHAM GROUP INC,Consumer Discretionary,31,70.46,5.76,,
RUSSELL2000,2026-06-20,ALTG,ALTA EQUIPMENT GROUP INC CLASS A,Industrials,421,59.59,7.625,2026-06-22,-0.013770491803278717
RUSSELL2000,2026-06-22,ALTG,ALTA EQUIPMENT GROUP INC CLASS A,Industrials,32,70.46,7.52,,
RUSSELL2000,2026-06-20,MBC,MASTERBRAND INC,Industrials,233,62.59,8.94,2026-06-22,-0.03579418344519014
RUSSELL2000,2026-06-22,MBC,MASTERBRAND INC,Industrials,33,70.44,8.62,,
RUSSELL2000,2026-06-20,BOOT,BOOT BARN HOLDINGS INC,Consumer Discretionary,62,66.67,181.065,2026-06-22,-0.014387098555767253
RUSSELL2000,2026-06-22,BOOT,BOOT BARN HOLDINGS INC,Consumer Discretionary,34,70.37,178.46,,
RUSSELL2000,2026-06-20,MYRG,MYR GROUP INC,Industrials,808,49.4,478.69,2026-06-22,0.009170862144602943
RUSSELL2000,2026-06-22,MYRG,MYR GROUP INC,Industrials,35,70.32,483.08,,
RUSSELL2000,2026-06-20,TBCH,TURTLE BEACH CORP,Information Technology,10,73.5,13.71,2026-06-22,-0.013858497447118978
RUSSELL2000,2026-06-22,TBCH,TURTLE BEACH CORP,Information Technology,36,70.18,13.52,,
RUSSELL2000,2026-06-20,HTFL,HEARTFLOW INC,Health Care,17,71.84,34.26,2026-06-22,-0.012259194395796702
RUSSELL2000,2026-06-22,HTFL,HEARTFLOW INC,Health Care,37,70.11,33.84,,
RUSSELL2000,2026-06-20,LMRI,LUMEXA IMAGING HOLDINGS INC,Health Care,50,67.7,9.615,2026-06-22,-0.013000520020800876
RUSSELL2000,2026-06-22,LMRI,LUMEXA IMAGING HOLDINGS INC,Health Care,38,70.05,9.49,,
RUSSELL2000,2026-06-20,EWTX,EDGEWISE THERAPEUTICS INC,Health Care,652,53.12,36.94,2026-06-22,-0.011911207363291765
RUSSELL2000,2026-06-22,EWTX,EDGEWISE THERAPEUTICS INC,Health Care,39,70.04,36.5,,
RUSSELL2000,2026-06-20,ADPT,ADAPTIVE BIOTECHNOLOGIES CORP,Health Care,8,73.68,17.56,2026-06-22,-0.010820045558086466
RUSSELL2000,2026-06-22,ADPT,ADAPTIVE BIOTECHNOLOGIES CORP,Health Care,40,70.02,17.37,,
RUSSELL2000,2026-06-20,LGND,LIGAND PHARMACEUTICALS INC,Health Care,656,52.89,264.73,2026-06-22,-0.009670230045706996
RUSSELL2000,2026-06-22,LGND,LIGAND PHARMACEUTICALS INC,Health Care,41,70.01,262.17,,
RUSSELL2000,2026-06-20,MOD,MODINE MANUFACTURING,Industrials,748,50.73,291.88,2026-06-22,0.012676442373578123
RUSSELL2000,2026-06-22,MOD,MODINE MANUFACTURING,Industrials,42,69.97,295.58,,
RUSSELL2000,2026-06-20,PESI,PERMA FIX ENVIRONMENTAL SERVICES I,Industrials,57,66.95,11.095,2026-06-22,-0.009463722397476393
RUSSELL2000,2026-06-22,PESI,PERMA FIX ENVIRONMENTAL SERVICES I,Industrials,43,69.96,10.99,,
RUSSELL2000,2026-06-20,SEPN,SEPTERNA INC,Health Care,306,61.11,35.605,2026-06-22,-0.021204886954079405
RUSSELL2000,2026-06-22,SEPN,SEPTERNA INC,Health Care,44,69.79,34.85,,
RUSSELL2000,2026-06-20,POWL,POWELL INDUSTRIES INC,Industrials,711,51.34,305.84,2026-06-22,0.006408579649490154
RUSSELL2000,2026-06-22,POWL,POWELL INDUSTRIES INC,Industrials,45,69.6,307.8,,
RUSSELL2000,2026-06-20,BTBT,BIT DIGITAL INC,Information Technology,82,65.66,2.29,2026-06-22,-0.026200873362445476
RUSSELL2000,2026-06-22,BTBT,BIT DIGITAL INC,Information Technology,46,69.49,2.23,,
RUSSELL2000,2026-06-20,ETD,ETHAN ALLEN INTERIORS INC,Consumer Discretionary,433,59.59,21.52,2026-06-22,-0.008828996282527979
RUSSELL2000,2026-06-22,ETD,ETHAN ALLEN INTERIORS INC,Consumer Discretionary,47,69.47,21.33,,
RUSSELL2000,2026-06-20,IVT,INVENTRUST PROPERTIES CORP,Real Estate,563,56.59,34.675,2026-06-22,-0.006200432588320037
RUSSELL2000,2026-06-22,IVT,INVENTRUST PROPERTIES CORP,Real Estate,48,69.42,34.46,,
RUSSELL2000,2026-06-20,LZB,LA-Z-BOY INC,Consumer Discretionary,446,59.59,40.18,2026-06-22,-0.0047287207565952505
RUSSELL2000,2026-06-22,LZB,LA-Z-BOY INC,Consumer Discretionary,49,69.22,39.99,,
RUSSELL2000,2026-06-20,SEG,SEAPORT ENTERTAINMENT GROUP INC,Real Estate,755,50.73,25.5,2026-06-22,-0.00039215686274518546
RUSSELL2000,2026-06-22,SEG,SEAPORT ENTERTAINMENT GROUP INC,Real Estate,50,69.21,25.49,,
RUSSELL2000,2026-06-20,AVNW,AVIAT NETWORKS INC,Information Technology,35,68.76,20.06,2026-06-22,0.006979062811565351
RUSSELL2000,2026-06-22,AVNW,AVIAT NETWORKS INC,Information Technology,51,69.15,20.2,,
RUSSELL2000,2026-06-20,SVRA,SAVARA INC,Health Care,182,63.37,5.69,2026-06-22,0.0
RUSSELL2000,2026-06-22,SVRA,SAVARA INC,Health Care,52,69.13,5.69,,
RUSSELL2000,2026-06-20,MARA,MARA HOLDINGS INC,Information Technology,690,52.09,15.19,2026-06-22,-0.022383146807109955
RUSSELL2000,2026-06-22,MARA,MARA HOLDINGS INC,Information Technology,53,69.0,14.85,,
RUSSELL2000,2026-06-20,ROCK,GIBRALTAR INDUSTRIES INC,Industrials,44,68.1,40.07,2026-06-22,-0.001497379585725045
RUSSELL2000,2026-06-22,ROCK,GIBRALTAR INDUSTRIES INC,Industrials,54,68.94,40.01,,
RUSSELL2000,2026-06-20,NTLA,INTELLIA THERAPEUTICS INC,Health Care,129,64.25,16.27,2026-06-22,-0.0319606637984019
RUSSELL2000,2026-06-22,NTLA,INTELLIA THERAPEUTICS INC,Health Care,55,68.93,15.75,,
RUSSELL2000,2026-06-20,CIA,CITIZENS INC CLASS A,Financials,357,59.93,5.78,2026-06-22,0.01730103806228378
RUSSELL2000,2026-06-22,CIA,CITIZENS INC CLASS A,Financials,56,68.87,5.88,,
RUSSELL2000,2026-06-20,AZTA,AZENTA INC,Health Care,1,77.81,22.655,2026-06-22,-0.01699404105054081
RUSSELL2000,2026-06-22,AZTA,AZENTA INC,Health Care,57,68.81,22.27,,
RUSSELL2000,2026-06-20,BLMN,BLOOMIN BRANDS INC,Consumer Discretionary,881,47.86,8.355,2026-06-22,-0.0029922202274087484
RUSSELL2000,2026-06-22,BLMN,BLOOMIN BRANDS INC,Consumer Discretionary,58,68.79,8.33,,
RUSSELL2000,2026-06-20,COGT,COGENT BIOSCIENCES INC,Health Care,867,48.18,35.86,2026-06-22,-0.000557724484104738
RUSSELL2000,2026-06-22,COGT,COGENT BIOSCIENCES INC,Health Care,59,68.79,35.84,,
RUSSELL2000,2026-06-20,LGIH,LGI HOMES INC,Consumer Discretionary,488,59.06,56.291,2026-06-22,-0.020269670107121884
RUSSELL2000,2026-06-22,LGIH,LGI HOMES INC,Consumer Discretionary,60,68.7,55.15,,
RUSSELL2000,2026-06-20,EYPT,EYEPOINT INC,Health Care,721,51.27,13.9,2026-06-22,-0.012230215827338076
RUSSELL2000,2026-06-22,EYPT,EYEPOINT INC,Health Care,61,68.69,13.73,,
RUSSELL2000,2026-06-20,TLSI,TRISALUS LF SC CM A,Health Care,39,68.41,4.065,2026-06-22,0.03321033210332103
RUSSELL2000,2026-06-22,TLSI,TRISALUS LF SC CM A,Health Care,62,68.61,4.2,,
RUSSELL2000,2026-06-20,LION,LIONSGATE STUDIOS CORP,Communication,902,47.14,15.44,2026-06-22,-0.01489637305699476
RUSSELL2000,2026-06-22,LION,LIONSGATE STUDIOS CORP,Communication,63,68.6,15.21,,
RUSSELL2000,2026-06-20,MAX,MEDIAALPHA INC CLASS A,Communication,508,58.69,10.32,2026-06-22,-0.013565891472868241
RUSSELL2000,2026-06-22,MAX,MEDIAALPHA INC CLASS A,Communication,64,68.58,10.18,,
RUSSELL2000,2026-06-20,KBH,KB HOME,Consumer Discretionary,203,62.93,52.78,2026-06-22,-0.0049261083743842304
RUSSELL2000,2026-06-22,KBH,KB HOME,Consumer Discretionary,65,68.51,52.52,,
RUSSELL2000,2026-06-20,RLGT,RADIANT LOGISTIC INC,Industrials,806,49.48,9.11,2026-06-22,-0.002195389681668436
RUSSELL2000,2026-06-22,RLGT,RADIANT LOGISTIC INC,Industrials,66,68.51,9.09,,
RUSSELL2000,2026-06-20,BELFA,BEL FUSE INC CLASS A,Information Technology,33,68.82,267.635,2026-06-22,0.010779606553701804
RUSSELL2000,2026-06-22,BELFA,BEL FUSE INC CLASS A,Information Technology,67,68.5,270.52,,
RUSSELL2000,2026-06-20,AVBP,ARRIVENT BIOPHARMA INC,Health Care,172,63.51,33.02,2026-06-22,-0.009691096305269542
RUSSELL2000,2026-06-22,AVBP,ARRIVENT BIOPHARMA INC,Health Care,68,68.46,32.7,,
RUSSELL2000,2026-06-20,NUTX,NUTEX HEALTH INC,Health Care,604,55.04,148.31,2026-06-22,0.012541298631245201
RUSSELL2000,2026-06-22,NUTX,NUTEX HEALTH INC,Health Care,69,68.42,150.17,,
RUSSELL2000,2026-06-20,BDC,BELDEN INC,Information Technology,822,49.1,122.27,2026-06-22,-0.0050707450723807
RUSSELL2000,2026-06-22,BDC,BELDEN INC,Information Technology,70,68.4,121.65,,
RUSSELL2000,2026-06-20,BMI,BADGER METER INC,Information Technology,199,62.93,135.67,2026-06-22,-0.006265202329181041
RUSSELL2000,2026-06-22,BMI,BADGER METER INC,Information Technology,71,68.38,134.82,,
RUSSELL2000,2026-06-20,AOMR,ANGEL OAK MORTGAGE REIT INC,Financials,1240,39.49,8.575,2026-06-22,0.011078717201166155
RUSSELL2000,2026-06-22,AOMR,ANGEL OAK MORTGAGE REIT INC,Financials,72,68.32,8.67,,
RUSSELL2000,2026-06-20,ANGO,ANGIODYNAMICS INC,Health Care,814,49.27,12.295,2026-06-22,0.007726718178121317
RUSSELL2000,2026-06-22,ANGO,ANGIODYNAMICS INC,Health Care,73,68.31,12.39,,
RUSSELL2000,2026-06-20,KLC,KINDERCARE LEARNING COMPANIES INC,Consumer Discretionary,747,50.73,4.265,2026-06-22,-0.0386869871043376
RUSSELL2000,2026-06-22,KLC,KINDERCARE LEARNING COMPANIES INC,Consumer Discretionary,74,68.27,4.1,,
RUSSELL2000,2026-06-20,BH,BIGLARI HOLDINGS INCINARY CLASS B,Consumer Discretionary,501,58.69,338.09,2026-06-22,-0.0061817859149929655
RUSSELL2000,2026-06-22,BH,BIGLARI HOLDINGS INCINARY CLASS B,Consumer Discretionary,75,68.11,336.0,,
RUSSELL2000,2026-06-20,WULF,TERAWULF INC,Information Technology,28,69.61,28.68,2026-06-22,-0.012900976290097677
RUSSELL2000,2026-06-22,WULF,TERAWULF INC,Information Technology,76,68.01,28.31,,
RUSSELL2000,2026-06-20,ATEX,ANTERIX INC,Communication,88,65.33,75.61,2026-06-22,0.01864832694088081
RUSSELL2000,2026-06-22,ATEX,ANTERIX INC,Communication,77,67.99,77.02,,
RUSSELL2000,2026-06-20,CZWI,CITIZENS COMMUNITY BANCORP INC,Financials,58,66.88,22.02,2026-06-22,0.004995458673932696
RUSSELL2000,2026-06-22,CZWI,CITIZENS COMMUNITY BANCORP INC,Financials,78,67.96,22.13,,
RUSSELL2000,2026-06-20,EBC,EASTERN BANKSHARES INC,Financials,332,60.32,20.655,2026-06-22,0.00411522633744843
RUSSELL2000,2026-06-22,EBC,EASTERN BANKSHARES INC,Financials,79,67.95,20.74,,
RUSSELL2000,2026-06-20,SDGR,SCHRODINGER INC,Health Care,4,75.12,15.59,2026-06-22,-0.02309172546504168
RUSSELL2000,2026-06-22,SDGR,SCHRODINGER INC,Health Care,80,67.95,15.23,,
RUSSELL2000,2026-06-20,IKT,INHIBIKASE THERAPEUTICS INC,Health Care,923,46.21,1.8491,2026-06-22,-0.004921313071223787
RUSSELL2000,2026-06-22,IKT,INHIBIKASE THERAPEUTICS INC,Health Care,81,67.91,1.84,,
RUSSELL2000,2026-06-20,WHG,WESTWOOD HOLDINGS GROUP INC,Financials,842,48.68,18.25,2026-06-22,-0.003835616438356171
RUSSELL2000,2026-06-22,WHG,WESTWOOD HOLDINGS GROUP INC,Financials,82,67.89,18.18,,
RUSSELL2000,2026-06-20,ANF,ABERCROMBIE AND FITCH CLASS A,Consumer Discretionary,227,62.59,85.86,2026-06-22,0.002445842068483417
RUSSELL2000,2026-06-22,ANF,ABERCROMBIE AND FITCH CLASS A,Consumer Discretionary,83,67.87,86.07,,
RUSSELL2000,2026-06-20,DIOD,DIODES INC,Information Technology,84,65.52,123.8785,2026-06-22,-0.009029008262127824
RUSSELL2000,2026-06-22,DIOD,DIODES INC,Information Technology,84,67.86,122.76,,
RUSSELL2000,2026-06-20,WGS,GENEDX HOLDINGS CORP CLASS A,Health Care,18,71.79,56.635,2026-06-22,-0.021453165003972763
RUSSELL2000,2026-06-22,WGS,GENEDX HOLDINGS CORP CLASS A,Health Care,85,67.85,55.42,,
RUSSELL2000,2026-06-20,CDNA,CAREDX INC,Health Care,815,49.25,25.16,2026-06-22,-0.004372019077901412
RUSSELL2000,2026-06-22,CDNA,CAREDX INC,Health Care,86,67.75,25.05,,
RUSSELL2000,2026-06-20,BXC,BLUELINX HOLDINGS INC,Industrials,425,59.59,56.235,2026-06-22,-0.01271450164488297
RUSSELL2000,2026-06-22,BXC,BLUELINX HOLDINGS INC,Industrials,87,67.7,55.52,,
RUSSELL2000,2026-06-20,SFIX,STITCH FIX INC CLASS A,Consumer Discretionary,26,69.74,3.94,2026-06-22,0.017766497461928932
RUSSELL2000,2026-06-22,SFIX,STITCH FIX INC CLASS A,Consumer Discretionary,88,67.62,4.01,,
RUSSELL2000,2026-06-20,RBB,RBB BANCORP,Financials,68,66.58,25.64,2026-06-22,-0.005460218408736339
RUSSELL2000,2026-06-22,RBB,RBB BANCORP,Financials,89,67.54,25.5,,
RUSSELL2000,2026-06-20,SRBK,SR BANCORP INC,Financials,1271,39.43,19.006,2026-06-22,0.006524255498263631
RUSSELL2000,2026-06-22,SRBK,SR BANCORP INC,Financials,90,67.51,19.13,,
RUSSELL2000,2026-06-20,DAVE,DAVE INC CLASS A,Financials,92,65.16,311.17,2026-06-22,-0.004659832246039053
RUSSELL2000,2026-06-22,DAVE,DAVE INC CLASS A,Financials,91,67.45,309.72,,
RUSSELL2000,2026-06-20,AMLX,AMYLYX PHARMACEUTICALS INC,Health Care,101,64.79,16.14,2026-06-22,0.00867410161090465
RUSSELL2000,2026-06-22,AMLX,AMYLYX PHARMACEUTICALS INC,Health Care,92,67.36,16.28,,
RUSSELL2000,2026-06-20,HY,HYSTER YALE INC CLASS A,Industrials,378,59.93,38.795,2026-06-22,-0.0065730119860807346
RUSSELL2000,2026-06-22,HY,HYSTER YALE INC CLASS A,Industrials,93,67.34,38.54,,
RUSSELL2000,2026-06-20,OM,OUTSET MEDICAL INC,Health Care,648,53.27,4.96,2026-06-22,-0.016129032258064502
RUSSELL2000,2026-06-22,OM,OUTSET MEDICAL INC,Health Care,94,67.28,4.88,,
RUSSELL2000,2026-06-20,ALG,ALAMO GROUP INC,Industrials,944,45.49,162.21,2026-06-22,-0.0071512237223352315
RUSSELL2000,2026-06-22,ALG,ALAMO GROUP INC,Industrials,95,67.27,161.05,,
RUSSELL2000,2026-06-20,CURV,TORRID HOLDINGS INC,Consumer Discretionary,503,58.69,1.88,2026-06-22,0.015957446808510634
RUSSELL2000,2026-06-22,CURV,TORRID HOLDINGS INC,Consumer Discretionary,96,67.25,1.91,,
RUSSELL2000,2026-06-20,OUST,OUSTER INC,Information Technology,529,58.06,49.97,2026-06-22,-0.045827496497898745
RUSSELL2000,2026-06-22,OUST,OUSTER INC,Information Technology,97,67.22,47.68,,
RUSSELL2000,2026-06-20,FCBC,FIRST COMMUNITY BANKSHARES INC,Financials,684,52.25,43.93,2026-06-22,-0.0015934441156385537
RUSSELL2000,2026-06-22,FCBC,FIRST COMMUNITY BANKSHARES INC,Financials,98,67.21,43.86,,
RUSSELL2000,2026-06-20,MNKD,MANNKIND CORP,Health Care,80,65.73,3.92,2026-06-22,-0.007653061224489721
RUSSELL2000,2026-06-22,MNKD,MANNKIND CORP,Health Care,99,67.12,3.89,,
RUSSELL2000,2026-06-20,TPC,TUTOR PERINI CORP,Industrials,956,45.49,81.08,2026-06-22,0.0051800690675876115
RUSSELL2000,2026-06-22,TPC,TUTOR PERINI CORP,Industrials,100,67.09,81.5,,
RUSSELL2000,2026-06-20,ACAD,ACADIA PHARMACEUTICALS INC,Health Care,1387,37.55,22.39,2026-06-22,-0.013398838767306853
RUSSELL2000,2026-06-22,ACAD,ACADIA PHARMACEUTICALS INC,Health Care,101,66.99,22.09,,
RUSSELL2000,2026-06-20,AEHR,AEHR TEST SYSTEMS,Information Technology,76,65.88,117.04,2026-06-22,-0.03169856459330145
RUSSELL2000,2026-06-22,AEHR,AEHR TEST SYSTEMS,Information Technology,102,66.95,113.33,,
RUSSELL2000,2026-06-20,HBT,HBT FINANCIAL INC,Financials,213,62.91,30.505,2026-06-22,-0.0008195377806916593
RUSSELL2000,2026-06-22,HBT,HBT FINANCIAL INC,Financials,103,66.81,30.48,,
RUSSELL2000,2026-06-20,SKYW,SKYWEST INC,Industrials,48,67.81,93.94,2026-06-22,-0.008941877794336861
RUSSELL2000,2026-06-22,SKYW,SKYWEST INC,Industrials,104,66.73,93.1,,
RUSSELL2000,2026-06-20,VERA,VERA THERAPEUTICS INC CLASS A,Health Care,1379,37.82,38.06,2026-06-22,0.009721492380451835
RUSSELL2000,2026-06-22,VERA,VERA THERAPEUTICS INC CLASS A,Health Care,105,66.68,38.43,,
RUSSELL2000,2026-06-20,HDSN,HUDSON TECHNOLOGIES INC,Industrials,103,64.79,5.755,2026-06-22,0.0008688097306690512
RUSSELL2000,2026-06-22,HDSN,HUDSON TECHNOLOGIES INC,Industrials,106,66.64,5.76,,
RUSSELL2000,2026-06-20,SB,SAFE BULKERS INC,Industrials,953,45.49,7.065,2026-06-22,-0.007784854918612916
RUSSELL2000,2026-06-22,SB,SAFE BULKERS INC,Industrials,107,66.63,7.01,,
RUSSELL2000,2026-06-20,FNWD,FINWARD BANCORP,Financials,104,64.75,34.0,2026-06-22,0.012941176470588234
RUSSELL2000,2026-06-22,FNWD,FINWARD BANCORP,Financials,108,66.61,34.44,,
RUSSELL2000,2026-06-20,AEBI,AEBI SCHMIDT HOLDING AG,Industrials,884,47.72,12.495,2026-06-22,-0.0012004801920767472
RUSSELL2000,2026-06-22,AEBI,AEBI SCHMIDT HOLDING AG,Industrials,109,66.6,12.48,,
